,Ca,Ti,Al,Cr,S,Si,P,Fe,Ni,Mg,cluster
5758,0.0,0.0,0.0,0.0,8.915272785967638,0.0,0.0,32.9683203702692,19.727752268468322,0.0,5
5759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.12937051408957,21.37173162417401,0.0,4
5760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.085573840277423,18.412568783903765,0.0,4
5761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00605852204068,17.754977041621487,0.0,4
5762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.685977741746804,19.398956397327186,0.0,4
5763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12533149939579,17.754977041621487,0.0,4
5764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.685977741746804,12.494243103363269,0.0,4
5765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.405654620571298,17.097385299339212,0.0,4
5766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.606462423510052,13.809426587927822,0.0,4
5767,0.0,0.0,0.0,0.0,5.161473718191791,0.0,0.0,23.685977741746804,18.412568783903765,0.0,-1
5768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.165089158514167,22.68691510873857,0.0,4
5769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32411979498766,19.398956397327186,0.0,-1
5770,0.0,0.0,0.0,0.0,5.630698601663772,0.0,0.0,28.48718944615493,22.68691510873857,0.0,-1
5771,0.0,0.0,0.0,0.0,16.422870921519333,0.0,0.0,34.888805052032446,11.507855489939852,0.0,-1
5772,0.0,0.0,0.0,0.0,15.953646038047351,0.0,0.0,45.77155158202422,0.0,0.0,1
5773,0.0,0.0,0.0,0.0,8.446047902495657,0.0,0.0,39.369935976146714,11.836651361080992,0.0,5
5774,0.0,0.0,0.0,0.0,9.8537225529116,0.0,0.0,24.326139302334553,11.179059618798714,0.0,-1
5775,0.0,0.0,0.0,0.0,10.32294743638358,0.0,0.0,30.727754908212066,12.494243103363269,0.0,5
5776,0.0,0.0,0.0,0.0,6.099923485135753,0.0,0.0,38.729774415558964,12.165447232222133,0.0,5
5777,0.0,0.0,0.0,0.0,7.0383732520797135,0.0,0.0,48.33219782437522,15.782201814774654,0.0,5
5778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.65227860466911,16.439793557056934,0.0,4
5779,0.0,0.0,0.0,0.0,8.915272785967638,0.0,0.0,32.00807802938756,15.453405943633518,0.0,5
5780,0.0,0.0,0.0,0.0,9.8537225529116,0.0,0.0,37.12937051408957,15.782201814774654,0.0,5
5781,0.0,0.0,0.0,0.0,11.261397203327544,0.0,0.0,47.37195548349359,10.850263747657575,0.0,5
5782,0.0,0.0,0.0,0.0,20.64589487276716,0.0,0.0,47.69203626378747,15.12461007249238,0.0,5
5783,0.0,0.0,0.0,0.0,24.399693940543013,0.0,0.0,46.09163236231811,14.138222459068967,0.0,5
5784,0.0,0.0,0.0,0.0,20.17666998929518,0.0,0.0,53.453490309077225,8.877488520810742,0.0,5
5785,0.0,0.0,0.0,0.0,16.422870921519333,0.0,0.0,57.614540452897614,7.5623050362461885,0.0,5
5786,0.0,0.0,0.0,0.0,10.792172319855561,0.0,0.0,44.171147680554846,15.782201814774654,0.0,5
5787,0.0,0.0,0.0,0.0,7.0383732520797135,0.0,0.0,42.57074377908546,19.070160526186047,0.0,5
5788,0.0,0.0,0.0,0.0,10.792172319855561,0.0,0.0,38.0896128549712,14.138222459068967,0.0,5
5789,0.0,0.0,0.0,0.0,11.261397203327544,0.0,0.0,40.01009753673445,8.548692649669606,0.0,5
5790,0.0,0.0,0.0,0.0,5.161473718191791,0.0,0.0,42.25066299879158,9.206284391951883,0.0,5
5791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.97235938496298,17.754977041621487,0.0,4
5792,0.0,0.0,0.0,0.0,6.569148368607732,0.0,0.0,46.731793922905844,18.741364655044904,0.0,5
5793,0.0,0.0,0.0,0.0,19.238220222351217,0.0,0.0,51.85308640760786,13.480630716786685,0.0,5
5794,0.0,0.0,0.0,0.0,9.8537225529116,0.0,0.0,41.610501438203826,13.151834845645547,0.0,5
5795,0.0,0.0,0.0,0.0,13.138296737215464,0.0,0.0,43.851066900260975,9.863876134234161,0.0,5
5796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.00807802938756,17.097385299339212,0.0,4
5797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.847027885567183,20.3853440107506,0.0,4
5798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.36791646879981,20.3853440107506,0.0,4
5799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.606462423510052,21.37173162417401,0.0,4
5800,0.0,0.0,0.0,0.0,5.630698601663772,0.0,0.0,34.568724271738574,15.782201814774654,0.0,5
5801,0.0,0.0,0.0,0.0,5.161473718191791,0.0,0.0,44.811309241142595,26.303669691291088,0.0,5
5802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.69203626378747,32.22199537183159,0.0,4
5803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.01009753673445,38.140321052372094,0.0,4
5804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.447431787036557,39.784300408077776,0.0,-1
5805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.68799724909369,28.605240789279065,0.0,4
5806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.32815880968144,29.920424273843622,0.0,4
5807,0.0,0.0,0.0,0.0,5.630698601663772,0.0,0.0,43.21090533967321,30.24922014498476,0.0,5
5808,0.0,0.0,0.0,0.0,5.161473718191791,0.0,0.0,50.57276328643236,17.426181170480348,0.0,5
5809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.09163236231811,7.891100907387327,0.0,4
5810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.97235938496298,0.0,0.0,0
5811,0.0,0.0,0.0,0.0,0.0,6.265980599432219,0.0,39.04985519585283,6.575917422822774,0.0,6
5812,0.0,0.0,0.0,0.0,8.446047902495657,13.315208773793467,0.0,34.888805052032446,0.0,0.0,-1
5813,0.0,0.0,0.0,0.0,0.0,14.685892029919266,0.0,23.685977741746804,0.0,0.0,3
5814,0.0,0.0,0.0,0.0,0.0,12.923584986328954,0.0,33.28840115056307,0.0,0.0,3
5815,0.0,0.0,0.0,0.0,5.630698601663772,7.636663855558019,0.0,38.0896128549712,0.0,0.0,2
5816,0.0,0.0,0.0,0.0,13.138296737215464,0.0,0.0,52.813328748489475,5.918325680540496,0.0,5
5817,0.0,0.0,0.0,0.0,8.915272785967638,0.0,0.0,60.175186695248634,7.233509165105051,0.0,5
5818,0.0,0.0,0.0,0.0,6.099923485135753,0.0,0.0,59.53502513466086,0.0,0.0,1
5819,0.0,0.0,0.0,0.0,7.0383732520797135,0.0,0.0,61.13542903613025,0.0,0.0,1
5820,0.0,0.0,0.0,0.0,6.099923485135753,0.0,0.0,42.25066299879158,10.192672005375297,0.0,5
5821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.04985519585283,27.290057304714512,0.0,4
5822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.89082455937935,36.16754582552525,0.0,4
5823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.65227860466911,33.537178856396146,0.0,4
5824,0.0,0.0,0.0,0.0,5.630698601663772,0.0,0.0,56.654298112016,36.82513756780753,0.0,5
5825,0.0,0.0,0.0,0.0,14.076746504159427,0.0,0.0,61.13542903613025,15.12461007249238,0.0,5
5826,0.0,0.0,0.0,0.0,11.730622086799526,5.482733024503193,0.0,57.614540452897614,0.0,0.0,-1
5827,0.0,0.0,0.0,0.0,12.669071853743484,16.448199073509578,0.0,40.01009753673445,0.0,0.0,-1
5828,0.0,0.0,0.0,0.0,7.0383732520797135,20.951872629351485,0.0,26.56670476439168,0.0,0.0,-1
5829,0.0,0.0,0.0,0.0,14.076746504159427,16.252387179777323,0.0,34.248643491444696,0.0,0.0,-1
5830,0.0,0.0,0.0,0.0,12.199846970271507,15.17542176424991,0.0,36.16912817320796,0.0,0.0,-1
5831,0.0,0.0,0.0,0.0,10.792172319855561,8.419911430487046,0.0,40.65025909732221,0.0,0.0,2
5832,0.0,0.0,0.0,0.0,5.630698601663772,0.0,0.0,41.29042065790996,0.0,0.0,1
5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.01211704408136,0.0,0.0,0
5834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.41171314261197,6.575917422822774,0.0,4
5835,0.0,0.0,0.0,0.0,16.422870921519333,0.0,0.0,57.29445967260374,0.0,0.0,1
5836,0.0,0.0,0.0,0.0,7.0383732520797135,5.3848270776370635,0.0,54.093651869664996,0.0,0.0,-1
5837,0.0,0.0,0.0,0.0,5.161473718191791,9.105253058549943,0.0,49.292440165256856,0.0,0.0,-1
5838,0.0,0.0,0.0,0.0,11.261397203327544,0.0,0.0,65.61655996024452,0.0,0.0,1
5839,0.0,0.0,0.0,0.0,9.8537225529116,0.0,0.0,57.93462123319149,0.0,0.0,1
5840,0.0,0.0,0.0,0.0,12.669071853743484,0.0,0.0,65.61655996024452,0.0,0.0,1
5841,0.0,0.0,0.0,0.0,15.484421154575369,0.0,0.0,64.01615605877512,13.151834845645547,0.0,5
5842,0.0,0.0,0.0,0.0,19.7074451058232,0.0,0.0,59.214944354367,7.5623050362461885,0.0,5
5843,0.0,0.0,0.0,0.0,7.0383732520797135,0.0,0.0,48.01211704408136,26.303669691291088,0.0,5
5844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.292440165256856,51.62095176915877,0.0,4
5845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.41777166465265,51.949747640299904,0.0,-1
5846,0.0,0.0,0.0,0.0,6.569148368607732,0.0,0.0,65.29647917995064,28.605240789279065,0.0,-1
5847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.81534825583638,7.891100907387327,0.0,4
5848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25268250613848,6.904713293963911,0.0,4
5849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05187470319972,8.219896778528467,0.0,4
5850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.01211704408136,10.850263747657575,0.0,4
5851,0.0,0.0,0.0,0.0,5.161473718191791,0.0,0.0,42.57074377908546,12.823038974504408,0.0,5
5852,0.0,0.0,0.0,0.0,0.0,5.9722627588338355,0.0,39.04985519585283,9.863876134234161,0.0,6
5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.888805052032446,7.891100907387327,0.0,4
5854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.093651869664996,8.548692649669606,0.0,4
5855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.13542903613025,0.0,0.0,0
5856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.53906414935466,0.0,0.0,0
5857,0.0,0.0,0.0,0.0,7.9768230190236755,0.0,0.0,64.01615605877512,0.0,0.0,1
5858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.97235938496298,0.0,0.0,0
5859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.69203626378747,10.521467876516438,0.0,4
5860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.131390021436474,10.521467876516438,0.0,4
5861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.212924847020105,10.521467876516438,0.0,4
5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.13744854347715,6.904713293963911,0.0,4
5863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.85914492964854,0.0,0.0,0
5864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.29849868729751,0.0,0.0,0
5865,0.0,0.0,0.0,0.0,0.0,5.3848270776370635,0.0,69.45752932377101,0.0,0.0,3
5866,0.0,0.0,0.0,0.0,0.0,7.440851961825763,0.0,66.57680230112614,0.0,0.0,3
5867,0.0,0.0,0.0,0.0,0.0,9.790594686612843,0.0,64.65631761936288,0.0,0.0,3
5868,0.0,0.0,0.0,0.0,0.0,18.50422395769828,0.0,44.491228460848724,6.575917422822774,0.0,-1
5869,8.165689338778781,0.0,0.0,0.0,0.0,16.252387179777323,0.0,25.606462423510052,0.0,5.574135093369254,-1
5870,6.446596846404301,0.0,0.0,0.0,0.0,5.874356811967705,0.0,48.33219782437522,0.0,0.0,-1
5871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.775590596718,0.0,0.0,0
5872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9009220961138,0.0,0.0,0
5873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.41777166465265,0.0,0.0,0
5874,0.0,0.0,0.0,0.0,7.9768230190236755,0.0,0.0,62.415752157305754,0.0,0.0,1
5875,0.0,0.0,0.0,0.0,8.915272785967638,0.0,0.0,67.53704464200776,0.0,0.0,1
5876,0.0,0.0,0.0,0.0,11.730622086799526,0.0,0.0,67.2169638617139,0.0,0.0,1
5877,0.0,0.0,0.0,0.0,10.32294743638358,0.0,0.0,68.49728698288939,0.0,0.0,1
5878,0.0,0.0,0.0,0.0,9.8537225529116,0.0,0.0,63.69607527848125,0.0,0.0,1
5879,0.0,0.0,0.0,0.0,11.730622086799526,0.0,0.0,68.81736776318327,0.0,0.0,1
5880,0.0,0.0,0.0,0.0,15.015196271103392,0.0,0.0,67.85712542230165,0.0,0.0,1
5881,0.0,0.0,0.0,0.0,10.792172319855561,0.0,0.0,68.17720620259551,0.0,0.0,1
5882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.29849868729751,0.0,0.0,0
5883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.65631761936288,0.0,0.0,0
5884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.888805052032446,0.0,0.0,0
5885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25066299879158,7.891100907387327,0.0,4
5886,0.0,0.0,0.0,0.0,5.630698601663772,0.0,0.0,42.25066299879158,8.548692649669606,0.0,5
5887,0.0,0.0,0.0,0.0,9.384497669439618,0.0,0.0,62.415752157305754,0.0,0.0,1
5888,0.0,0.0,0.0,0.0,10.32294743638358,0.0,0.0,53.77357108937111,0.0,0.0,1
5889,0.0,0.0,0.0,0.0,6.099923485135753,0.0,0.0,60.4952674755425,0.0,0.0,1
5890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.53502513466086,7.233509165105051,0.0,4
5891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.41373264995886,11.179059618798714,0.0,4
5892,0.0,0.0,0.0,0.0,11.730622086799526,0.0,0.0,57.614540452897614,6.575917422822774,0.0,5
5893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.214944354367,8.877488520810742,0.0,4
5894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.26076053552605,18.412568783903765,0.0,4
5895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.50334550493008,7.5623050362461885,0.0,4
5896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14148755817092,0.0,0.0,0
5897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.54310316404845,13.151834845645547,0.0,4
5898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22302238375455,22.35811923759743,0.0,4
5899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.50132599758317,12.823038974504408,0.0,4
5900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0599527325873,10.521467876516438,0.0,4
5901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.97639839965676,18.083772912762626,0.0,4
5902,0.0,0.0,0.0,0.0,14.076746504159427,0.0,0.0,70.41777166465265,25.646077949008816,0.0,-1
5903,0.0,0.0,0.0,0.0,8.446047902495657,0.0,0.0,61.775590596718,10.192672005375297,0.0,5
5904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.45550981642413,6.2471215516816345,0.0,4
5905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.53502513466086,0.0,0.0,0
5906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.77155158202422,13.809426587927822,0.0,4
5907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.36791646879981,18.412568783903765,0.0,4
5908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.610501438203826,22.029323366456293,0.0,4
5909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.57276328643236,21.700527495315157,0.0,4
5910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.37195548349359,11.179059618798714,0.0,4
5911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.57074377908546,10.192672005375297,0.0,4
5912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.93260172584461,7.5623050362461885,0.0,4
5913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.13340952878336,9.206284391951883,0.0,4
5914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.65227860466911,10.192672005375297,0.0,4
5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.813328748489475,7.233509165105051,0.0,4
5916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.61655996024452,0.0,0.0,0
5917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.214944354367,0.0,0.0,0
5918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.451470801730345,0.0,0.0,0
5919,0.0,0.0,0.0,0.0,6.099923485135753,0.0,0.0,56.97437889230986,6.2471215516816345,0.0,5
5920,0.0,0.0,0.0,0.0,5.161473718191791,0.0,0.0,48.01211704408136,0.0,0.0,1
5921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25066299879158,0.0,0.0,0
5922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.694055771134366,0.0,0.0,0
5923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.85712542230165,0.0,0.0,0
5924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.053894210546616,0.0,0.0,0
5925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.69203626378747,0.0,0.0,0
5926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.690016756440585,6.904713293963911,0.0,4
5927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.01009753673445,10.521467876516438,0.0,4
5928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.80928973379571,9.863876134234161,0.0,4
5929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.127351006742693,11.836651361080992,0.0,4
5930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.48920895350182,13.151834845645547,0.0,4
5931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.76751256733043,13.809426587927822,0.0,4
5932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.04985519585283,15.12461007249238,0.0,4
5933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.97437889230986,8.548692649669606,0.0,4
5934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.81534825583638,0.0,0.0,0
5935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.65631761936288,0.0,0.0,0
5936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.53906414935466,0.0,0.0,0
5937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6205989749383,0.0,0.0,0
5938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42181067934642,0.0,0.0,0
5939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.74391096698722,0.0,0.0,0
5940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.90294160346069,0.0,0.0,0
5941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.66439564875044,0.0,0.0,0
5942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.18326472463622,0.0,0.0,0
5943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5828608231668,6.904713293963911,0.0,4
5944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66237614140356,7.891100907387327,0.0,4
5945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.7398719522934,12.494243103363269,0.0,4
5946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.57680230112614,19.070160526186047,0.0,4
5947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.01211704408136,37.811525181230955,0.0,4
5948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.654298112016,54.251318738287885,0.0,4
5949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.65025909732221,34.194770598678424,0.0,4
5950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.53502513466086,14.79581420135124,0.0,4
5951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.25672152083226,16.768589428198073,0.0,4
5952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.694055771134366,23.015710979879714,0.0,4
5953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.29445967260374,30.578016016125893,0.0,4
5954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9366407405384,9.535080263093024,0.0,4
5955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.13744854347715,8.219896778528467,0.0,4
5956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.81736776318327,8.219896778528467,0.0,4
5957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.29445967260374,9.535080263093024,0.0,4
5958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.614540452897614,0.0,0.0,0
5959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.533005627313976,0.0,0.0,0
5960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.28840115056307,0.0,0.0,0
5961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.447431787036557,0.0,0.0,0
5962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.654298112016,0.0,0.0,0
5963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73583293759962,0.0,0.0,0
5964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.17720620259551,7.5623050362461885,0.0,4
5965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.53502513466086,0.0,0.0,0
5966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.09163236231811,11.507855489939852,0.0,4
5967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.80928973379571,17.754977041621487,0.0,4
5968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.453490309077225,6.904713293963911,0.0,4
5969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.73785244494653,0.0,0.0,0
5970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.22100287640767,0.0,0.0,0
5971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.14350706551778,0.0,0.0,0
5972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.54310316404845,0.0,0.0,0
5973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0
5974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.82140677787704,0.0,0.0,0
5975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.37801400553427,0.0,0.0,0
5976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.65833712670977,0.0,0.0,0
5977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.01615605877512,0.0,0.0,0
5978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33219782437522,5.589529809399357,0.0,4
5979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.214944354367,33.537178856396146,0.0,4
5980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05187470319972,25.31728207786768,0.0,4
5981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.093651869664996,9.863876134234161,0.0,4
5982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85308640760786,30.90681188726704,0.0,4
5983,0.0,0.0,0.0,0.0,12.669071853743484,0.0,0.0,57.29445967260374,9.863876134234161,0.0,5
5984,0.0,0.0,0.0,0.0,22.522794406655088,0.0,0.0,63.37599449818738,0.0,0.0,1
5985,0.0,0.0,0.0,0.0,13.607521620687447,0.0,0.0,56.654298112016,0.0,0.0,1
5986,0.0,0.0,0.0,0.0,13.607521620687447,0.0,0.0,55.053894210546616,0.0,0.0,1
5987,0.0,0.0,0.0,0.0,8.446047902495657,0.0,0.0,46.731793922905844,0.0,0.0,1
5988,0.0,0.0,0.0,0.0,7.0383732520797135,0.0,0.0,39.690016756440585,6.2471215516816345,0.0,5
5989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.00807802938756,8.548692649669606,0.0,4
5990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.127351006742693,9.535080263093024,0.0,4
5991,0.0,0.0,0.0,0.0,6.099923485135753,0.0,0.0,49.93260172584461,17.754977041621487,0.0,5
5992,0.0,0.0,0.0,0.0,17.830545571935275,0.0,0.0,60.4952674755425,7.233509165105051,0.0,5
5993,0.0,0.0,0.0,0.0,20.64589487276716,0.0,0.0,54.41373264995886,0.0,0.0,1
5994,0.0,0.0,0.0,0.0,17.830545571935275,0.0,0.0,49.93260172584461,0.0,0.0,1
5995,0.0,0.0,0.0,0.0,21.115119756239146,0.0,0.0,48.01211704408136,8.548692649669606,0.0,5
5996,0.0,0.0,0.0,0.0,13.607521620687447,0.0,0.0,49.93260172584461,22.35811923759743,0.0,5
5997,0.0,0.0,0.0,0.0,13.138296737215464,0.0,0.0,41.610501438203826,14.467018330210102,0.0,5
5998,0.0,0.0,0.0,0.0,10.792172319855561,0.0,0.0,38.729774415558964,13.151834845645547,0.0,5
5999,0.0,0.0,0.0,0.0,5.630698601663772,0.0,0.0,28.807270226448807,22.029323366456293,0.0,-1
6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92654320380393,18.741364655044904,0.0,4
6001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.807270226448807,18.083772912762626,0.0,4
6002,0.0,0.0,0.0,0.0,7.0383732520797135,0.0,0.0,31.36791646879981,22.68691510873857,0.0,-1
6003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.045816181159054,18.412568783903765,0.0,4
6004,0.0,0.0,0.0,0.0,5.161473718191791,0.0,0.0,22.405654620571298,20.056548139609454,0.0,-1
6005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.966300862922306,17.426181170480348,0.0,4
6006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00605852204068,21.37173162417401,0.0,4
6007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.884766037338665,18.412568783903765,0.0,4
6008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12533149939579,20.3853440107506,0.0,4
6009,0.0,0.0,0.0,0.0,8.915272785967638,0.0,0.0,28.48718944615493,14.138222459068967,0.0,-1
6010,0.0,0.0,0.0,0.0,9.384497669439618,0.0,0.0,39.690016756440585,11.179059618798714,0.0,5
6011,0.0,0.0,0.0,0.0,9.8537225529116,0.0,0.0,35.208885832326324,14.467018330210102,0.0,5
6012,0.0,0.0,0.0,0.0,12.669071853743484,0.0,0.0,33.60848193085695,11.836651361080992,0.0,5
6013,0.0,0.0,0.0,0.0,17.361320688463294,0.0,0.0,45.131390021436474,12.494243103363269,0.0,5
6014,0.0,0.0,0.0,0.0,19.7074451058232,0.0,0.0,51.85308640760786,9.535080263093024,0.0,5
6015,0.0,0.0,0.0,0.0,7.0383732520797135,0.0,0.0,53.453490309077225,10.850263747657575,0.0,5
6016,0.0,0.0,0.0,0.0,6.569148368607732,0.0,0.0,47.37195548349359,9.535080263093024,0.0,5
6017,0.0,0.0,0.0,0.0,7.9768230190236755,0.0,0.0,40.01009753673445,8.548692649669606,0.0,5
